shot_type,confidence,bat_angle,hit_quality,face_stability,stance_bend,front_foot_stance_score,shot_accuracy,feedback_paragraph
flick,89.9944136229739,24.966710659266088,31.333434241122138,46.96801426617658,99.69511747724734,6.3610143865572955,95.6152144196676,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
sweep,67.09979161351704,77.84254502369589,67.30340413160395,8.203729349509093,65.31652203137327,7.646188039814506,39.377084214103384,"Good sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
sweep,29.420953324705334,86.92936161714762,99.45810494158019,92.36574119496169,23.899494160948564,84.55433130921821,59.62774632326002,"Excellent sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness. Improving confidence will add consistency."
cover,67.25524283609377,37.480740784198765,75.09563126624674,17.19692443911287,51.06363636889315,95.95407222373865,18.314827953179837,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness."
sweep,76.76232180280898,95.26415441675996,71.12437275639148,98.75234868749784,1.5809596837124351,6.04203546995381,10.010350127756363,"Excellent sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,58.596628330329025,2.0850401034897215,34.67402812247248,60.08478121245871,66.6874447002099,23.653997592595832,22.37910765265384,"Poor cover shot. Weak bat angle, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,49.53885198902693,78.46978009471567,76.67047410646609,69.74427941207611,33.034039807491936,73.51933432105639,73.5863553615052,"Good pull shot. Front foot stance score provide controlled execution. Weak confidence, stance bend reduce shot effectiveness."
cover,79.2532019828944,67.17714133976229,73.95165929829692,51.1952951310934,86.4596952321954,30.402592672445806,17.23691742307716,Poor cover shot. Weak shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency.
cover,63.22038365581266,9.796551014742539,10.013072873773654,94.10006470615893,22.617380655936113,98.41800540786944,85.4439665889098,"Excellent cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,67.26977386659064,45.014150437439916,14.394491869394365,0.11286018210328042,90.44306311914553,53.20322113400691,89.8718594467322,"Poor cut shot. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
cut,66.9006745611868,84.44387220497788,3.5256454165125795,82.91242072382975,17.925352942502315,18.748558023957905,3.771143712243541,"Good cut shot. Confidence, bat angle provide controlled execution. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cover,13.713054362075095,48.69375921908773,68.29757305103074,31.64019672934262,15.559434268797245,21.226144860711372,76.8644755133157,"Good cover shot. Shot accuracy provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving stance bend will add consistency."
cover,42.2378242465284,33.36450169110926,10.459115227205217,13.57529914830733,59.15179782385095,96.7605321347747,24.209061417290854,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
pull,60.05674806392904,19.478111276891042,43.167736279688725,23.173881830319598,60.28007231931261,19.335487156967936,56.72527511097197,Poor pull shot. Weak front foot stance score reduce shot effectiveness. Improving bat angle will add consistency.
sweep,2.3580999415793946,85.7174842546463,81.31149005577231,33.829573093409934,30.282457724787946,88.34725641778043,5.397431051383627,"Excellent sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness. Improving face stability will add consistency."
cover,42.16865656543729,99.91550286857655,61.739605480761725,24.895561779443078,21.118560106809248,76.30099487203242,91.47734570991092,"Excellent cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving stance bend will add consistency."
cut,11.354201054435919,77.40969617623983,80.0001130290026,96.55383271475418,14.024710198996948,49.236798587018214,90.28375508336124,"Excellent cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
pull,73.07479798532935,73.85550209083435,44.523820313021886,53.96912264591942,26.367419025478966,27.08551637857849,86.74037695503488,"Good pull shot. Confidence provide controlled execution. Weak stance bend, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
flick,98.27284627672972,78.32287994188171,84.17619928287978,60.11050712724811,14.869908135137022,91.01181232127014,18.761151004202215,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving stance bend will add consistency."
cut,83.9237178168041,27.387913306928823,82.33781757765215,9.315474323854056,1.3238046306741302,92.85532778000862,50.83585991515792,"Excellent cut shot. Confidence, hit quality provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
sweep,70.92464249106007,80.01781160992284,37.700810664074304,50.89813113900148,86.06603228680488,93.95602462043891,79.41173870946669,"Excellent sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness."
cut,73.45199035318333,15.445749343291048,35.964444959995745,90.43489480732201,96.91775719387695,16.418411564562298,34.53334202179612,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,81.28346274475909,59.11646076766289,84.78636763727202,25.919678712427707,88.29497096898874,81.72427457297408,56.8295137799283,"Good flick shot. Bat angle, hit quality provide controlled execution. Weak face stability reduce shot effectiveness."
pull,15.869382612898386,3.053727017461083,28.01729323111256,88.17131094963922,96.23698166930315,47.61007448654142,49.817832938630104,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,72.69112486325065,83.21892825437466,94.90606470310776,82.74626167070936,75.64633899991203,71.51440220453273,68.64461129230651,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution."
flick,38.926672982601865,27.0538075141611,29.25782483893764,63.52245148089048,34.44030518166124,37.57757044100756,21.703065474442795,"Poor flick shot. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,33.09268658677603,23.53370808058162,60.084735731575314,26.440202667668455,36.52143610265701,18.790655736974525,4.143062498797844,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
sweep,12.039907231557901,85.29060422159482,85.75138477468383,96.60436647641032,82.99218293306598,35.198335578062554,79.55555821459741,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving front foot stance score will add consistency."
pull,17.634187011614387,71.30030486355794,98.01796672787776,0.6083532641497302,28.08379730820878,94.14903866821956,58.561026309229824,"Good pull shot. Front foot stance score provide controlled execution. Weak confidence, stance bend reduce shot effectiveness. Improving face stability will add consistency."
cover,87.5667417448195,97.9700085111273,22.713669005816072,92.41509694719235,93.71686292799006,28.757004375156235,62.28140195162629,"Excellent cover shot. Bat angle, face stability, shot accuracy provide controlled execution. Improving front foot stance score will add consistency."
cover,96.27229242576155,53.61957767529103,96.26325373359423,49.086332966325145,76.26222083075055,54.61489694977929,63.79392836105896,Poor cover shot. Weak face stability reduce shot effectiveness.
pull,18.92283807584343,77.32334231012678,4.977430872968547,52.74604115797344,50.93544175166894,38.756217823558856,91.26562120049797,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
flick,1.1169690636758878,40.39618533887872,37.9664399253352,47.35042649832371,55.93433564117826,55.12231454905484,58.833529500031126,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness. Improving confidence will add consistency."
cover,46.542147550358834,5.918408039452783,79.83506062680638,56.43710215523468,16.000255466471213,69.56565791393793,45.83886951477216,"Poor cover shot. Weak bat angle, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
flick,56.458660650214185,47.94515659599059,74.32294008042258,69.75300374991859,6.026009558408751,64.1051971344779,59.45810135186056,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
pull,15.141694699130891,22.272660843749303,21.02967854020391,16.950394210266907,43.06410195107551,19.02119989827674,6.616383082463417,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,41.57580501861293,88.30045415891205,10.777454351379646,58.563598782063266,97.74800147861045,30.286916148418786,43.189801104660134,"Excellent sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,67.68385733441644,71.6581213283795,14.463845106383143,97.11056618828741,12.346845781111004,12.471405683961578,33.3932769628921,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
